epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,8369.2317109375,7654.537731273755,88.24116467994216,78.96304272406337,13137515.427742785
2,5231.67403515625,3870.0197770402237,62.67119384868214,55.77144053754513,1250903.7072616657
3,1963.219703125,778.3008403778076,28.14104977010722,24.218525565877258,48230.84951291299
4,385.27748669433595,210.42645446674243,14.632096320815036,11.07587354969535,21948.224404882578
5,197.2628818359375,126.94569965310998,11.358248053087534,8.60308083186041,11700.879966773258
6,123.2253582458496,142.81899141298757,12.05087133671077,8.558724649210477,8618.70313985561
7,95.75996072387696,99.46947392660218,10.048171055651478,6.481594961659385,9340.591182035085
8,74.86135559082031,118.79282990661827,10.986336051240551,7.298034358487036,7483.67269447965
9,68.99277005004883,196.0478331591632,14.1185469631293,9.621005143308137,11497.536453982928
10,62.52437533569336,155.6495576291471,12.579683586660927,8.807003753949513,9154.066726904186
11,58.96466305541992,130.696748037596,11.524113967959932,7.56666730779353,8324.91443435346
12,50.462274398803714,159.577776238725,12.732107601893103,8.694318219218719,9817.807392454139
13,43.72510774230957,163.47975632951065,12.890796889484227,8.68165598202528,10014.919484900242
14,38.098014694213866,154.23190186474775,12.52147955770526,8.181527988979976,9378.75082538302
15,34.08103561401367,166.07283504589185,12.991751913898403,8.552164214778697,10978.520387254444
16,32.558071228027345,127.61214233089137,11.384927761755327,7.238777986821527,8911.264865489218
17,26.25772644042969,136.49620280394683,11.779249282706218,7.534129939819635,9526.598740791214
18,24.932767395019532,187.48375665819322,13.80257791670817,8.829192102729614,12066.805501259225
19,23.998355850219728,182.53405967918602,13.62464025418412,8.791263532880658,12055.288653978023
20,22.5231840133667,228.71882039147454,15.249302119479978,9.945433619987982,15050.414506136076
21,19.79267108154297,218.3211002865353,14.891421298943632,9.752212991722228,13844.627565037325
22,19.61078480529785,276.70785259556123,16.77322901403799,10.986348481145491,18200.639345644344
