epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.6725253826062354,0.4834990471781018,28.297051121950286,24.06746976346963,146323.6055513489,0.04
2,0.5699934178202816,0.3698789411819125,24.273796403313188,20.066769362555007,110079.88368915032,0.04
3,0.4952380983434485,0.38527550849031256,27.039975203902824,21.57635320187201,153387.86925213196,0.04
4,0.45794127352491637,0.3045439732721053,22.027983505315728,17.88957612075784,81339.53752064475,0.04
5,0.41530497548495526,0.2898756209087659,22.493787397309415,17.960241783815547,83250.2003582165,0.04
6,0.3868139616307422,0.2643034016511526,21.32009249351405,17.081912228768427,69335.89807962356,0.04
7,0.35823639072257385,0.24508213875703064,18.06531059235564,14.985467441184975,50135.535972276884,0.04
8,0.34303154558296034,0.23685572314334202,19.110954130723464,15.60949823804754,52084.97633082008,0.04
9,0.3266992987789346,0.22190661396247796,17.790475925575958,14.479180871758723,47420.48905752323,0.04
10,0.3170995973271026,0.2278428815574531,16.980435833132727,14.021741408817755,45149.41704803634,0.04
11,0.3028581148156753,0.206792603549828,17.51711387079748,14.072453015468689,44426.282535395,0.04
12,0.2926376006130636,0.24207134998167854,19.985774035416586,15.808934298504415,62172.84050547546,0.04
13,0.2830194079664332,0.20882104521235786,16.43443092015767,13.306438233922012,43262.15227093966,0.04
14,0.27903905541762797,0.26447369158267975,21.86995206872851,17.168541741972778,75169.86393412719,0.04
15,0.26964073526788745,0.21234855877168207,17.510112707730805,13.810140973509242,48536.12436699482,0.04
16,0.26119120229454434,0.23594973267740513,20.210293967524002,15.626860558293783,67036.67612487354,0.04
17,0.25505391468663186,0.21398068989167013,17.58561394381052,14.260546557496124,44865.60513400256,0.04
18,0.252078173825374,0.2090314309819635,17.716328148786967,13.657200897858708,51096.289387708486,0.04
19,0.2463167248481124,0.20188851699412588,17.971706513690474,14.078121793866101,46200.30369708341,0.04
20,0.23094197587501367,0.2215975264468825,16.732477882819513,13.327961183700655,49416.901589782065,0.04
21,0.23197545684300935,0.20330469815217586,16.765279741789154,13.022639380072773,44772.515971023546,0.04
22,0.22521616849144535,0.21924808105251875,18.780572177867,14.602776921772234,54652.538146406456,0.04
23,0.22328887176672382,0.2277071854346488,19.529645676703772,15.188546972028723,59266.56082527586,0.04
24,0.2156847026309318,0.27022878843617726,22.17028069068104,16.963940374658122,94439.97480039667,0.04
25,0.21384657652684924,0.24822181427335166,15.93382538515261,12.59629887888308,55932.42956419807,0.04
26,0.2087050242536872,0.23453932426061974,15.748636950721872,12.492913746966744,55041.12629781742,0.04
27,0.20360970867456063,0.2019420951515077,16.28881932815729,12.87666317353277,44282.048451827824,0.04
28,0.2035823331693926,0.21542349437543426,17.189988602876543,13.457109753885677,49643.21659306077,0.04
29,0.18903692752211051,0.20547274217368608,17.175297943437897,13.268724983777929,47345.33677171098,0.04
30,0.19297334000732771,0.20997072042650486,17.125691847316784,13.161806908393782,48196.797939196964,0.04
31,0.1878939079638769,0.2044025939631175,15.654757860000823,12.218715612879999,44349.30841058312,0.04
32,0.18642470520540808,0.19366970590977783,16.4145153893307,12.800565218882664,42294.395252026516,0.04
33,0.18359968537938665,0.23460144877254244,15.849043993588912,12.173042771068394,57036.912249613146,0.04
34,0.17856762086498668,0.22471681941884109,17.27829856610572,12.910917276381184,58221.10883946461,0.04
35,0.17562348880535048,0.2242237013057772,17.72441290710383,13.060413963030173,60615.58609415472,0.04
36,0.17299401502196604,0.23619009736162352,18.938513828836403,14.079531891969458,69443.96991165134,0.04
37,0.17267217235805016,0.24842741665800652,16.64327022878833,12.569135292842049,65664.33025250741,0.04
38,0.17011876210305818,0.21540932054350892,16.106270762865627,12.033591700010316,51513.1769150173,0.04
39,0.16744769527714634,0.26582153237997047,17.22363157391269,12.66717182302191,73783.85619763497,0.04
40,0.1630368214872109,0.21303230730524983,17.35571433729393,13.052235218789331,53692.79258367019,0.04
41,0.16371546039831708,0.22220752500446447,17.49746781378235,13.216387126094485,55643.384050415676,0.04
42,0.1630166045351494,0.28810715760631733,16.593683849346974,12.480348702493727,86073.10714348851,0.04
43,0.1625452179175157,0.2270938208977501,18.747358908404657,14.017948745543311,62625.90152386291,0.04
44,0.15882702096855852,0.23502982762384128,19.929236143379057,14.923659889022723,71607.64878176416,0.04
45,0.1559641828551095,0.22628586236611906,18.580552258829844,14.134855128452218,58881.39154742143,0.04
46,0.15868298843855688,0.23580344061715058,16.009423169134767,12.218938483710597,57598.37825173413,0.04
